"project","class","avg_ccn","sum_string_args","sum_number_args"
"Geometry","org.apache.commons.geometry.euclidean.twod.shape.Circle",1,0,3
"Geometry","org.apache.commons.geometry.euclidean.twod.shape.Circle$CircleApproximationBuilder",1.75,0,6
"Geometry","org.apache.commons.geometry.euclidean.twod.shape.CircleTest",2.6,0,0
"Geometry","org.apache.commons.geometry.euclidean.twod.shape.Parallelogram",1.6,0,0
"Geometry","org.apache.commons.geometry.euclidean.twod.shape.Parallelogram$Builder",1,0,3
"Geometry","org.apache.commons.geometry.euclidean.twod.shape.ParallelogramTest",1,0,0
"Geometry","org.apache.commons.geometry.euclidean.twod.Vector2D",1.36842105263158,1,19
"Geometry","org.apache.commons.geometry.euclidean.twod.Vector2D$Unit",1.25,0,5
"Geometry","org.apache.commons.geometry.euclidean.twod.Vector2DTest",2.66666666666667,0,7
"Geometry","org.apache.commons.geometry.examples.io.threed.AbstractModelIOHandler",1.625,7,0
"Geometry","org.apache.commons.geometry.examples.io.threed.DefaultModelIOHandlerRegistryTest",1,1,0
"Geometry","org.apache.commons.geometry.examples.io.threed.ModelIO",1,4,0
"Geometry","org.apache.commons.geometry.examples.io.threed.ModelIOHandler",1,5,0
"Geometry","org.apache.commons.geometry.examples.io.threed.ModelIOHandlerRegistry",1.54545454545455,7,0
"Geometry","org.apache.commons.geometry.examples.io.threed.ModelIOHandlerRegistryTest$StubHandler",1,6,0
"Geometry","org.apache.commons.geometry.examples.io.threed.ModelIOTest",1,0,0
"Geometry","org.apache.commons.geometry.examples.io.threed.ModelIOTest$ModelIOFunction",1,0,0
"Geometry","org.apache.commons.geometry.examples.io.threed.obj.OBJModelIOHandler",1,3,0
"Geometry","org.apache.commons.geometry.examples.io.threed.obj.OBJModelIOHandlerTest$FailingOutputStream",1,0,1
"Geometry","org.apache.commons.geometry.examples.io.threed.obj.OBJReader",2.53846153846154,6,5
"Geometry","org.apache.commons.geometry.examples.io.threed.obj.OBJWriter",1.69230769230769,4,1
"Geometry","org.apache.commons.geometry.examples.jmh.euclidean.CirclePerformance",1,0,0
"Geometry","org.apache.commons.geometry.examples.jmh.euclidean.RegionBSPTree2DPerformance",1.5,0,0
"Geometry","org.apache.commons.geometry.examples.jmh.euclidean.RegionBSPTree3DPerformance",1.5,0,0
"Geometry","org.apache.commons.geometry.examples.jmh.euclidean.SpherePerformance",1,0,0
"Geometry","org.apache.commons.geometry.examples.jmh.euclidean.VectorPerformance",1.2,0,0
"Geometry","org.apache.commons.geometry.examples.jmh.euclidean.VectorPerformance$VectorInputBase",3,1,1
"Geometry","org.apache.commons.geometry.examples.tutorials.bsp.BottomUpBSPTreeConstruction",2,0,0
"Geometry","org.apache.commons.geometry.examples.tutorials.bsp.BSPTreeSVGWriter",1.36363636363636,3,11
"Geometry","org.apache.commons.geometry.examples.tutorials.bsp.BSPTreeSVGWriter$AbstractSVGTreeVisitor",1.22222222222222,5,0
"Geometry","org.apache.commons.geometry.examples.tutorials.bsp.BSPTreeSVGWriter$TreeGeometryVisitor",2.42857142857143,3,0
"Geometry","org.apache.commons.geometry.examples.tutorials.bsp.BSPTreeSVGWriter$TreeStructureVisitor",2.25,2,3
"Geometry","org.apache.commons.geometry.examples.tutorials.bsp.BSPTreeUnion",2,0,0
"Geometry","org.apache.commons.geometry.examples.tutorials.bsp.BSPTreeXor",2,0,0
"Geometry","org.apache.commons.geometry.examples.tutorials.bsp.HexagonPartitionedRegion",2,0,0
"Geometry","org.apache.commons.geometry.examples.tutorials.bsp.HexagonStructuralCut",2,0,0
"Geometry","org.apache.commons.geometry.examples.tutorials.bsp.HexagonUnbalanced",2,0,0
"Geometry","org.apache.commons.geometry.examples.tutorials.bsp.TopDownBSPTreeConstruction",2,0,0
"Geometry","org.apache.commons.geometry.hull.ConvexHullGenerator",1,0,0
"Geometry","org.apache.commons.geometry.hull.euclidean.twod.AbstractConvexHullGenerator2D",2.25,0,0
"Geometry","org.apache.commons.geometry.hull.euclidean.twod.AklToussaintHeuristic",6.5,0,0
"Geometry","org.apache.commons.geometry.hull.euclidean.twod.AklToussaintHeuristicTest",1,0,0
"Geometry","org.apache.commons.geometry.hull.euclidean.twod.ConvexHull2D",2,0,0
"Geometry","org.apache.commons.geometry.hull.euclidean.twod.ConvexHullGenerator2D",1,0,0
"Geometry","org.apache.commons.geometry.hull.euclidean.twod.ConvexHullGenerator2DAbstractTest",2.57142857142857,0,1
"Geometry","org.apache.commons.geometry.hull.euclidean.twod.MonotoneChain",5.25,0,0
"Geometry","org.apache.commons.geometry.hull.euclidean.twod.MonotoneChainTest",1,0,0
"Geometry","org.apache.commons.geometry.spherical.oned.AngularInterval",2.84615384615385,0,2
"Geometry","org.apache.commons.geometry.spherical.oned.AngularInterval$Convex",3.16666666666667,0,2
"Geometry","org.apache.commons.geometry.spherical.oned.AngularIntervalTest",1.33333333333333,0,2
"Geometry","org.apache.commons.geometry.spherical.oned.CutAngle",2.25,0,0
"Geometry","org.apache.commons.geometry.spherical.oned.CutAngle$CutAngleConvexSubset",1.6,0,0
"Geometry","org.apache.commons.geometry.spherical.oned.CutAngles",1,0,3
"Geometry","org.apache.commons.geometry.spherical.oned.CutAngleTest",1.6,0,4
"Geometry","org.apache.commons.geometry.spherical.oned.Point1S",1.375,1,4
"Geometry","org.apache.commons.geometry.spherical.oned.Point1STest",1.5,0,3
"Geometry","org.apache.commons.geometry.spherical.oned.RegionBSPTree1S",4.1,0,0
"Geometry","org.apache.commons.geometry.spherical.oned.RegionBSPTree1S$BoundaryPair",1,0,0
"Geometry","org.apache.commons.geometry.spherical.oned.RegionBSPTree1S$BoundaryProjector1S",1.33333333333333,0,1
"Geometry","org.apache.commons.geometry.spherical.oned.RegionBSPTree1S$RegionNode1S",1,0,0
"Geometry","org.apache.commons.geometry.spherical.oned.RegionBSPTree1STest",2,0,4
"Geometry","org.apache.commons.geometry.spherical.oned.Transform1S",1.5,0,4
"Geometry","org.apache.commons.geometry.spherical.oned.Transform1STest",2,0,0
"Geometry","org.apache.commons.geometry.spherical.SphericalTestUtils",1.2,0,4
"Geometry","org.apache.commons.geometry.spherical.twod.AbstractGreatArcConnector",1.8,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.AbstractGreatArcConnector$ConnectableGreatArc",2.44444444444444,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.AbstractGreatArcPathConnectorTest",2,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.AbstractGreatArcPathConnectorTest$TestConnector",1,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.ConvexArea2S",1.93333333333333,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.ConvexArea2STest",1.6,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.EmbeddedTreeGreatCircleSubset",1.57142857142857,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.EmbeddedTreeSubGreatCircleTest",1.5,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.GreatArc",2.33333333333333,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.GreatArcPath",1.14285714285714,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.GreatArcPath$Builder",3.0625,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.GreatArcPathTest",2,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.GreatArcTest",1.33333333333333,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.GreatCircle",1.3,0,3
"Geometry","org.apache.commons.geometry.spherical.twod.GreatCircles",2,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.GreatCircleSubset",1,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.GreatCircleTest",1,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.InteriorAngleGreatArcConnector",1.75,0,2
"Geometry","org.apache.commons.geometry.spherical.twod.InteriorAngleGreatArcConnector$Maximize",2,0,2
"Geometry","org.apache.commons.geometry.spherical.twod.InteriorAngleGreatArcConnector$Minimize",2,0,2
"Geometry","org.apache.commons.geometry.spherical.twod.InteriorAngleGreatArcConnectorTest",1.5,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.Point2S",1.8,1,7
"Geometry","org.apache.commons.geometry.spherical.twod.Point2STest",1,0,2
"Geometry","org.apache.commons.geometry.spherical.twod.RegionBSPTree2S",1.33333333333333,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.RegionBSPTree2S$BoundaryProjector2S",1.5,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.RegionBSPTree2S$RegionNode2S",1,0,0
"Geometry","org.apache.commons.geometry.spherical.twod.RegionBSPTree2STest",1.72727272727273,0,9
"Geometry","org.apache.commons.geometry.spherical.twod.Transform2S",1.125,0,4
"Geometry","org.apache.commons.geometry.spherical.twod.Transform2STest",3,0,0
"Lang","org.apache.commons.lang3.AnnotationUtils",6.11111111111111,1,0
"Lang","org.apache.commons.lang3.AnnotationUtils$Anonymous1",2,1,0
"Lang","org.apache.commons.lang3.arch.Processor",1,0,0
"Lang","org.apache.commons.lang3.arch.Processor$Arch",1,1,0
"Lang","org.apache.commons.lang3.ArchUtils",1.25,2,0
"Lang","org.apache.commons.lang3.ArchUtilsTest",1,0,0
"Lang","org.apache.commons.lang3.ArraySorter",1,0,0
"Lang","org.apache.commons.lang3.ArrayUtils",3.11944444444444,2,249
"Lang","org.apache.commons.lang3.ArrayUtilsTest",1,0,0
"Lang","org.apache.commons.lang3.ArrayUtilsTest$1LANG1261ParentObject",1,0,0
"Lang","org.apache.commons.lang3.ArrayUtilsTest$Anonymous1",1,0,0
"Lang","org.apache.commons.lang3.BitField",1.33333333333333,0,10
"Lang","org.apache.commons.lang3.BooleanUtils",3.975,14,27
"Lang","org.apache.commons.lang3.builder.CompareToBuilder",4.89285714285714,0,9
"Lang","org.apache.commons.lang3.builder.CompareToBuilderTest",4.25,0,0
"Lang","org.apache.commons.lang3.builder.CompareToBuilderTest$TestObject",1.75,0,2
"Lang","org.apache.commons.lang3.builder.CompareToBuilderTest$TestSubObject",2.5,0,2
"Lang","org.apache.commons.lang3.builder.CompareToBuilderTest$TestTransientSubObject",1,0,2
"Lang","org.apache.commons.lang3.builder.Diff",1,1,0
"Lang","org.apache.commons.lang3.builder.Diffable",1,0,0
"Lang","org.apache.commons.lang3.builder.DiffBuilder",3.31818181818182,20,8
"Lang","org.apache.commons.lang3.builder.DiffBuilderTest$TypeTestClass",1,0,0
"Lang","org.apache.commons.lang3.builder.DiffResult",2.5,0,0
"Lang","org.apache.commons.lang3.builder.DiffResultTest$SimpleClass",1,0,0
"Lang","org.apache.commons.lang3.builder.DiffTest$BooleanDiff",1,1,0
"Lang","org.apache.commons.lang3.builder.EqualsBuilder",4.40540540540541,0,8
"Lang","org.apache.commons.lang3.builder.EqualsBuilderTest",2,0,0
"Lang","org.apache.commons.lang3.builder.EqualsBuilderTest$TestACanEqualB",2.5,0,1
"Lang","org.apache.commons.lang3.builder.EqualsBuilderTest$TestBCanEqualA",2.5,0,1
"Lang","org.apache.commons.lang3.builder.EqualsBuilderTest$TestEmptySubObject",1,0,1
"Lang","org.apache.commons.lang3.builder.EqualsBuilderTest$TestObject",2.33333333333333,0,2
"Lang","org.apache.commons.lang3.builder.EqualsBuilderTest$TestObjectEqualsExclude",1,0,2
"Lang","org.apache.commons.lang3.builder.EqualsBuilderTest$TestObjectReference",1,0,1
"Lang","org.apache.commons.lang3.builder.EqualsBuilderTest$TestObjectWithMultipleFields",1,0,3
"Lang","org.apache.commons.lang3.builder.EqualsBuilderTest$TestRecursiveCycleObject",1,0,2
"Lang","org.apache.commons.lang3.builder.EqualsBuilderTest$TestRecursiveGenericObject",1,0,0
"Lang","org.apache.commons.lang3.builder.EqualsBuilderTest$TestRecursiveInnerObject",1,0,1
"Lang","org.apache.commons.lang3.builder.EqualsBuilderTest$TestRecursiveObject",1,0,1
"Lang","org.apache.commons.lang3.builder.EqualsBuilderTest$TestSubObject",2.33333333333333,0,3
"Lang","org.apache.commons.lang3.builder.EqualsBuilderTest$TestTSubObject",1,0,2
"Lang","org.apache.commons.lang3.builder.EqualsBuilderTest$TestTSubObject2",1,0,3
"Lang","org.apache.commons.lang3.builder.EqualsBuilderTest$TestTTLeafObject",1,0,4
"Lang","org.apache.commons.lang3.builder.EqualsBuilderTest$TestTTSubObject",1,0,3
"Lang","org.apache.commons.lang3.builder.HashCodeBuilder",2.48387096774194,0,13
"Lang","org.apache.commons.lang3.builder.HashCodeBuilderAndEqualsBuilderTest",1.33333333333333,0,0
"Lang","org.apache.commons.lang3.builder.HashCodeBuilderAndEqualsBuilderTest$AllTransientFixture",1,1,1
"Lang","org.apache.commons.lang3.builder.HashCodeBuilderAndEqualsBuilderTest$SubAllTransientFixture",1,2,1
"Lang","org.apache.commons.lang3.builder.HashCodeBuilderAndEqualsBuilderTest$SubTestFixture",1,2,1
"Lang","org.apache.commons.lang3.builder.HashCodeBuilderAndEqualsBuilderTest$TestFixture",1,1,1
"Lang","org.apache.commons.lang3.builder.HashCodeBuilderTest$TestObject",2,0,2
"Lang","org.apache.commons.lang3.builder.HashCodeBuilderTest$TestObjectHashCodeExclude",1,0,2
"Lang","org.apache.commons.lang3.builder.HashCodeBuilderTest$TestObjectHashCodeExclude2",1,0,2
"Lang","org.apache.commons.lang3.builder.HashCodeBuilderTest$TestObjectWithMultipleFields",1,0,3
"Lang","org.apache.commons.lang3.builder.HashCodeBuilderTest$TestSubObject",2.5,0,3
"Lang","org.apache.commons.lang3.builder.IDKey",2.5,0,0
"Lang","org.apache.commons.lang3.builder.JsonToStringStyleTest$AcademyClass",1,0,0
"Lang","org.apache.commons.lang3.builder.JsonToStringStyleTest$Student",1,0,0
"Lang","org.apache.commons.lang3.builder.JsonToStringStyleTest$Teacher",1,0,0
"Lang","org.apache.commons.lang3.builder.MultilineRecursiveToStringStyle",1.33333333333333,11,1
"Lang","org.apache.commons.lang3.builder.MultilineRecursiveToStringStyleTest",1,0,0
"Lang","org.apache.commons.lang3.builder.MultilineRecursiveToStringStyleTest$Bank",1,1,0
"Lang","org.apache.commons.lang3.builder.MultilineRecursiveToStringStyleTest$Customer",1,1,0
"Lang","org.apache.commons.lang3.builder.MultilineRecursiveToStringStyleTest$Transaction",1,1,1
"Lang","org.apache.commons.lang3.builder.RecursiveToStringStyle",2,2,0
"Lang","org.apache.commons.lang3.builder.ReflectionDiffBuilder",2.66666666666667,0,0
"Lang","org.apache.commons.lang3.builder.ReflectionDiffBuilderTest$TypeTestClass",1,0,0
"Lang","org.apache.commons.lang3.builder.ReflectionToStringBuilder",1.8,0,0
"Lang","org.apache.commons.lang3.builder.ReflectionToStringBuilderConcurrencyTest",5,0,0
"Lang","org.apache.commons.lang3.builder.ReflectionToStringBuilderConcurrencyTest$CollectionHolder",1,0,0
"Lang","org.apache.commons.lang3.builder.ReflectionToStringBuilderExcludeNullValuesTest$TestFixture",1,1,1
"Lang","org.apache.commons.lang3.builder.ReflectionToStringBuilderExcludeTest",1.33333333333333,3,0
"Lang","org.apache.commons.lang3.builder.ReflectionToStringBuilderMutateInspectConcurrencyTest$InspectingClient",1,0,0
"Lang","org.apache.commons.lang3.builder.ReflectionToStringBuilderMutateInspectConcurrencyTest$MutatingClient",1,0,0
"Lang","org.apache.commons.lang3.builder.StandardToStringStyle",1,12,0
"Lang","org.apache.commons.lang3.builder.StandardToStringStyleTest",1,0,0
"Lang","org.apache.commons.lang3.builder.ToStringBuilder",1.07017543859649,30,8
"Lang","org.apache.commons.lang3.builder.ToStringBuilderTest",1.33333333333333,1,0
"Lang","org.apache.commons.lang3.builder.ToStringBuilderTest$SimpleReflectionTestFixture",1,0,0
"Lang","org.apache.commons.lang3.builder.ToStringStyle",2.10989010989011,70,10
"Lang","org.apache.commons.lang3.builder.ToStringStyle$JsonToStringStyle",3.05555555555556,18,0
"Lang","org.apache.commons.lang3.builder.ToStringStyleConcurrencyTest",2.5,0,0
"Lang","org.apache.commons.lang3.builder.ToStringStyleConcurrencyTest$CollectionHolder",1,0,0
"Lang","org.apache.commons.lang3.CharEncoding",3,1,0
"Lang","org.apache.commons.lang3.CharEncodingTest",1,1,0
"Lang","org.apache.commons.lang3.CharRange",2.75,0,0
"Lang","org.apache.commons.lang3.CharRange$CharacterIterator",4,0,0
"Lang","org.apache.commons.lang3.CharSequenceUtils",8.875,0,12
"Lang","org.apache.commons.lang3.CharSequenceUtilsTest",1.25,0,4
"Lang","org.apache.commons.lang3.CharSequenceUtilsTest$RunTest",2,1,0
"Lang","org.apache.commons.lang3.CharSequenceUtilsTest$TestData",1,4,6
"Lang","org.apache.commons.lang3.CharSequenceUtilsTest$WrapperString",1,0,3
"Lang","org.apache.commons.lang3.CharSet",3.83333333333333,1,0
"Lang","org.apache.commons.lang3.Charsets",2,2,0
"Lang","org.apache.commons.lang3.CharSetUtils",4.85714285714286,6,0
"Lang","org.apache.commons.lang3.CharUtils",1.875,3,2
"Lang","org.apache.commons.lang3.CharUtilsPerfRun",2.66666666666667,1,4
"Lang","org.apache.commons.lang3.ClassLoaderUtils",1.5,0,0
"Lang","org.apache.commons.lang3.ClassNotFoundSerialization",1,0,0
"Lang","org.apache.commons.lang3.ClassPathUtils",1,4,0
"Lang","org.apache.commons.lang3.ClassUtils",3.05263157894737,22,6
"Lang","org.apache.commons.lang3.ClassUtils$Anonymous2",3,0,0
"Lang","org.apache.commons.lang3.ClassUtilsTest",1,3,0
"Lang","org.apache.commons.lang3.compare.ComparableUtils",1,0,0
"Lang","org.apache.commons.lang3.compare.ComparableUtils$ComparableCheckBuilder",1.5,0,0
"Lang","org.apache.commons.lang3.compare.ObjectToStringComparator",9,0,0
"Lang","org.apache.commons.lang3.compare.ObjectToStringComparatorTest$Thing",1,1,0
"Lang","org.apache.commons.lang3.concurrent.AbstractCircuitBreaker",1.4,0,0
"Lang","org.apache.commons.lang3.concurrent.BackgroundInitializer",1.33333333333333,0,0
"Lang","org.apache.commons.lang3.concurrent.BackgroundInitializer$InitializationTask",1,0,0
"Lang","org.apache.commons.lang3.concurrent.BackgroundInitializerTest",1,0,0
"Lang","org.apache.commons.lang3.concurrent.BackgroundInitializerTest$BackgroundInitializerTestImpl",1,0,0
"Lang","org.apache.commons.lang3.concurrent.BasicThreadFactory",2.66666666666667,0,0
"Lang","org.apache.commons.lang3.concurrent.BasicThreadFactory$Builder",1,1,1
"Lang","org.apache.commons.lang3.concurrent.BasicThreadFactoryTest",1,0,0
"Lang","org.apache.commons.lang3.concurrent.CallableBackgroundInitializer",1,0,0
"Lang","org.apache.commons.lang3.concurrent.CircuitBreaker",1,0,0
"Lang","org.apache.commons.lang3.concurrent.CircuitBreakingException",1,2,0
"Lang","org.apache.commons.lang3.concurrent.Computable",1,0,0
"Lang","org.apache.commons.lang3.concurrent.ConcurrentException",1,1,0
"Lang","org.apache.commons.lang3.concurrent.ConcurrentRuntimeException",1,1,0
"Lang","org.apache.commons.lang3.concurrent.ConcurrentUtils",2.41666666666667,0,0
"Lang","org.apache.commons.lang3.concurrent.ConcurrentUtils$ConstantFuture",1,0,1
"Lang","org.apache.commons.lang3.concurrent.ConstantInitializer",2,0,0
"Lang","org.apache.commons.lang3.concurrent.ConstantInitializerTest",3,0,0
"Lang","org.apache.commons.lang3.concurrent.EventCountCircuitBreaker",1.44444444444444,0,13
"Lang","org.apache.commons.lang3.concurrent.EventCountCircuitBreaker$CheckIntervalData",1.5,0,3
"Lang","org.apache.commons.lang3.concurrent.EventCountCircuitBreaker$StateStrategy",1.33333333333333,0,1
"Lang","org.apache.commons.lang3.concurrent.EventCountCircuitBreaker$StateStrategyClosed",1.5,0,0
